% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   45681.000        -0.163         0.292        -0.195     2.327    9   2.011   1.764
2017      73   45682.000        -0.151         0.292        -0.197     2.328    9   2.011   1.764
2017      73   45683.000        -0.139         0.291        -0.200     2.329    9   2.012   1.764
2017      73   45684.000        -0.126         0.290        -0.203     2.329    9   2.012   1.764
2017      73   45685.000        -0.115         0.289        -0.206     2.329    9   2.012   1.764
2017      73   45686.000        -0.103         0.289        -0.209     2.329    9   2.012   1.765
2017      73   45687.000        -0.092         0.288        -0.212     2.330    9   2.012   1.765
2017      73   45688.000        -0.080         0.287        -0.216     2.330    9   2.013   1.765
2017      73   45689.000        -0.069         0.284        -0.219     2.330    9   2.013   1.765
2017      73   45690.000        -0.059         0.283        -0.222     2.330    9   2.013   1.765
2017      73   45691.000        -0.047         0.282        -0.226     2.331    9   2.013   1.766
2017      73   45692.000        -0.035         0.282        -0.230     2.331    9   2.013   1.766
2017      73   45693.000        -0.023         0.281        -0.235     2.331    9   2.014   1.766
2017      73   45694.000        -0.011         0.279        -0.239     2.331    9   2.014   1.766
2017      73   45695.000         0.001         0.278        -0.243     2.331    9   2.014   1.766
2017      73   45696.000         0.012         0.279        -0.247     2.331    9   2.014   1.766
2017      73   45697.000         0.021         0.280        -0.247     2.331    9   2.015   1.767
2017      73   45698.000         0.026         0.278        -0.245     2.332    9   2.015   1.767
2017      73   45699.000         0.032         0.278        -0.244     2.332    9   2.015   1.767
2017      73   45700.000         0.037         0.276        -0.241     2.333    9   2.015   1.767
2017      73   45701.000         0.041         0.274        -0.238     2.334    9   2.015   1.767
2017      73   45702.000         0.046         0.273        -0.236     2.335    9   2.016   1.767
2017      73   45703.000         0.051         0.271        -0.233     2.336    9   2.016   1.768
2017      73   45704.000         0.058         0.271        -0.232     2.337    9   2.016   1.768
2017      73   45705.000         0.064         0.271        -0.232     2.338    9   2.016   1.768
2017      73   45706.000         0.073         0.272        -0.232     2.338    9   2.016   1.768
2017      73   45707.000         0.079         0.272        -0.231     2.339    9   2.017   1.768
2017      73   45708.000         0.086         0.274        -0.231     2.340    9   2.017   1.768
2017      73   45709.000         0.091         0.275        -0.230     2.340    9   2.017   1.769
2017      73   45710.000         0.095         0.275        -0.229     2.341    9   2.017   1.769
2017      73   45711.000         0.100         0.276        -0.228     2.342    9   2.017   1.769
2017      73   45712.000         0.103         0.275        -0.226     2.343    9   2.018   1.769
2017      73   45713.000         0.107         0.275        -0.225     2.344    9   2.018   1.769
2017      73   45714.000         0.113         0.276        -0.225     2.344    9   2.018   1.769
2017      73   45715.000         0.116         0.276        -0.223     2.345    9   2.018   1.770
2017      73   45716.000         0.119         0.278        -0.221     2.346    9   2.019   1.770
2017      73   45717.000         0.120         0.281        -0.220     2.346    9   2.019   1.770
2017      73   45718.000         0.120         0.281        -0.218     2.346    9   2.019   1.770
2017      73   45719.000         0.120         0.281        -0.216     2.347    9   2.019   1.770
2017      73   45720.000         0.119         0.282        -0.213     2.347    9   2.019   1.771
2017      73   45721.000         0.118         0.282        -0.210     2.347    9   2.020   1.771
2017      73   45722.000         0.117         0.283        -0.207     2.348    9   2.020   1.771
2017      73   45723.000         0.114         0.284        -0.204     2.348    9   2.020   1.771
2017      73   45724.000         0.111         0.284        -0.200     2.348    9   2.020   1.771
2017      73   45725.000         0.107         0.284        -0.195     2.348    9   2.020   1.771
2017      73   45726.000         0.102         0.283        -0.190     2.349    9   2.021   1.772
2017      73   45727.000         0.095         0.283        -0.183     2.349    9   2.021   1.772
2017      73   45728.000         0.089         0.283        -0.175     2.350    9   2.021   1.772
2017      73   45729.000         0.083         0.285        -0.168     2.351    9   2.021   1.772
2017      73   45730.000         0.077         0.287        -0.161     2.351    9   2.021   1.772
2017      73   45731.000         0.072         0.290        -0.154     2.351    9   2.022   1.772
2017      73   45732.000         0.066         0.293        -0.147     2.352    9   2.022   1.773
2017      73   45733.000         0.060         0.294        -0.140     2.352    9   2.022   1.773
2017      73   45734.000         0.054         0.295        -0.132     2.353    9   2.022   1.773
2017      73   45735.000         0.048         0.296        -0.125     2.353    9   2.022   1.773
2017      73   45736.000         0.042         0.297        -0.117     2.354    9   2.023   1.773
2017      73   45737.000         0.038         0.299        -0.112     2.354    9   2.023   1.773
2017      73   45738.000         0.033         0.299        -0.107     2.354    9   2.023   1.774
2017      73   45739.000         0.028         0.301        -0.101     2.354    9   2.023   1.774
2017      73   45740.000         0.024         0.304        -0.096     2.353    9   2.024   1.774
2017      73   45741.000         0.019         0.305        -0.090     2.353    9   2.024   1.774
2017      73   45742.000         0.014         0.306        -0.084     2.353    9   2.024   1.774
2017      73   45743.000         0.009         0.307        -0.077     2.353    9   2.024   1.774
2017      73   45744.000         0.003         0.308        -0.070     2.354    9   2.024   1.775
2017      73   45745.000        -0.003         0.308        -0.063     2.354    9   2.025   1.775
2017      73   45746.000        -0.009         0.310        -0.056     2.354    9   2.025   1.775
2017      73   45747.000        -0.015         0.312        -0.049     2.354    9   2.025   1.775
2017      73   45748.000        -0.021         0.315        -0.042     2.354    9   2.025   1.775
2017      73   45749.000        -0.029         0.316        -0.033     2.354    9   2.025   1.775
2017      73   45750.000        -0.037         0.317        -0.024     2.354    9   2.026   1.776
2017      73   45751.000        -0.045         0.317        -0.015     2.355    9   2.026   1.776
2017      73   45752.000        -0.052         0.318        -0.007     2.355    9   2.026   1.776
2017      73   45753.000        -0.061         0.318         0.002     2.355    9   2.026   1.776
2017      73   45754.000        -0.071         0.316         0.012     2.356    9   2.026   1.776
2017      73   45755.000        -0.080         0.315         0.022     2.356    9   2.027   1.776
2017      73   45756.000        -0.090         0.313         0.032     2.356    9   2.027   1.777
2017      73   45757.000        -0.096         0.311         0.040     2.357    9   2.027   1.777
2017      73   45758.000        -0.103         0.308         0.050     2.357    9   2.027   1.777
2017      73   45759.000        -0.108         0.307         0.058     2.358    9   2.027   1.777
2017      73   45760.000        -0.114         0.305         0.067     2.358    9   2.028   1.777
2017      73   45761.000        -0.120         0.302         0.076     2.359    9   2.028   1.777
2017      73   45762.000        -0.124         0.302         0.084     2.359    9   2.028   1.778
2017      73   45763.000        -0.128         0.301         0.091     2.359    9   2.028   1.778
2017      73   45764.000        -0.133         0.300         0.099     2.359    9   2.028   1.778
2017      73   45765.000        -0.139         0.296         0.108     2.360    9   2.029   1.778
2017      73   45766.000        -0.143         0.296         0.116     2.360    9   2.029   1.778
2017      73   45767.000        -0.144         0.295         0.120     2.359    9   2.029   1.778
2017      73   45768.000        -0.146         0.293         0.125     2.360    9   2.029   1.779
2017      73   45769.000        -0.148         0.291         0.130     2.360    9   2.029   1.779
2017      73   45770.000        -0.150         0.288         0.135     2.360    9   2.030   1.779
2017      73   45771.000        -0.153         0.286         0.140     2.360    9   2.030   1.779
2017      73   45772.000        -0.156         0.285         0.144     2.360    9   2.030   1.779
2017      73   45773.000        -0.159         0.282         0.149     2.360    9   2.030   1.779
2017      73   45774.000        -0.163         0.280         0.154     2.360    9   2.030   1.780
2017      73   45775.000        -0.166         0.279         0.159     2.360    9   2.031   1.780
2017      73   45776.000        -0.169         0.277         0.165     2.360    9   2.031   1.780
2017      73   45777.000        -0.174         0.274         0.170     2.360    9   2.031   1.780
2017      73   45778.000        -0.179         0.271         0.175     2.361    9   2.031   1.780
2017      73   45779.000        -0.184         0.268         0.181     2.362    9   2.031   1.780
2017      73   45780.000        -0.189         0.266         0.187     2.362    9   2.032   1.781
2017      73   45781.000        -0.194         0.262         0.192     2.363    9   2.032   1.781
2017      73   45782.000        -0.198         0.260         0.198     2.364    9   2.032   1.781
2017      73   45783.000        -0.203         0.257         0.204     2.365    9   2.032   1.781
2017      73   45784.000        -0.208         0.253         0.211     2.366    9   2.032   1.781
2017      73   45785.000        -0.213         0.250         0.216     2.367    9   2.033   1.781
2017      73   45786.000        -0.218         0.246         0.222     2.368    9   2.033   1.782
